170.676, 129.494, 5.677, 21.968 False
170.491, 129.494, 5.518, 22.001 False
170.310, 129.494, 5.380, 22.034 False
170.134, 129.494, 5.264, 22.067 False
169.960, 129.494, 5.174, 22.100 False
169.789, 129.494, 5.111, 22.133 False
169.618, 129.494, 5.077, 22.166 False
169.449, 129.494, 5.068, 22.199 False
169.279, 129.493, 5.063, 22.232 False
169.109, 129.493, 5.055, 22.265 False
168.940, 129.493, 5.061, 22.298 False
168.769, 129.493, 5.084, 22.331 False
168.598, 129.493, 5.122, 22.364 False
168.425, 129.493, 5.177, 22.397 False
168.249, 129.493, 5.246, 22.430 False
168.071, 129.493, 5.329, 22.463 False
167.890, 129.493, 5.424, 22.496 False
167.706, 129.493, 5.528, 22.529 False
167.518, 129.493, 5.637, 22.562 False
167.326, 129.492, 5.748, 22.595 False
167.131, 129.492, 5.846, 22.628 False
166.934, 129.492, 5.927, 22.661 False
166.734, 129.492, 5.990, 22.694 False
166.533, 129.492, 6.032, 22.727 False
166.332, 129.492, 6.053, 22.760 False
166.130, 129.492, 6.052, 22.793 False
165.929, 129.492, 6.033, 22.826 False
165.730, 129.492, 6.000, 22.859 False
165.531, 129.492, 5.958, 22.892 False
165.335, 129.492, 5.909, 22.925 False
165.140, 129.492, 5.854, 22.958 False
164.947, 129.492, 5.794, 22.991 False
164.756, 129.491, 5.733, 23.024 False
164.567, 129.491, 5.672, 23.057 False
164.380, 129.491, 5.613, 23.090 False
164.195, 129.491, 5.559, 23.123 False
164.011, 129.491, 5.510, 23.156 False
163.829, 129.491, 5.470, 23.189 False
163.648, 129.491, 5.437, 23.222 False
163.467, 129.491, 5.414, 23.255 False
163.287, 129.491, 5.401, 23.288 False
163.107, 129.491, 5.397, 23.321 False
162.927, 129.491, 5.403, 23.354 False
162.746, 129.491, 5.418, 23.387 False
162.564, 129.491, 5.443, 23.420 False
162.382, 129.491, 5.475, 23.453 False
162.198, 129.491, 5.514, 23.486 False
162.013, 129.491, 5.558, 23.519 False
161.826, 129.491, 5.604, 23.552 False
161.637, 129.490, 5.651, 23.585 False
161.448, 129.490, 5.696, 23.618 False
161.256, 129.490, 5.736, 23.651 False
161.064, 129.490, 5.772, 23.684 False
160.871, 129.490, 5.800, 23.717 False
160.677, 129.490, 5.820, 23.750 False
160.483, 129.490, 5.832, 23.783 False
160.288, 129.490, 5.836, 23.816 False
160.094, 129.490, 5.832, 23.849 False
159.900, 129.490, 5.821, 23.882 False
159.707, 129.490, 5.803, 23.915 False
159.514, 129.490, 5.778, 23.948 False
159.323, 129.490, 5.748, 23.981 False
159.133, 129.490, 5.713, 24.014 False
158.944, 129.490, 5.675, 24.047 False
158.756, 129.490, 5.635, 24.080 False
158.569, 129.490, 5.596, 24.113 False
158.384, 129.490, 5.558, 24.146 False
158.200, 129.490, 5.525, 24.179 False
158.017, 129.490, 5.496, 24.212 False
157.834, 129.490, 5.475, 24.245 False
157.652, 129.490, 5.461, 24.278 False
157.470, 129.490, 5.454, 24.311 False
157.288, 129.490, 5.456, 24.344 False
157.106, 129.490, 5.465, 24.377 False
156.923, 129.490, 5.482, 24.410 False
156.740, 129.490, 5.506, 24.443 False
156.555, 129.490, 5.536, 24.476 False
156.369, 129.490, 5.570, 24.509 False
156.183, 129.490, 5.608, 24.542 False
155.994, 129.489, 5.646, 24.575 False
155.805, 129.489, 5.684, 24.608 False
155.614, 129.489, 5.719, 24.641 False
155.423, 129.489, 5.751, 24.674 False
155.230, 129.489, 5.777, 24.707 False
155.037, 129.489, 5.796, 24.740 False
154.844, 129.489, 5.809, 24.773 False
154.650, 129.489, 5.815, 24.806 False
154.456, 129.489, 5.813, 24.839 False
154.263, 129.489, 5.805, 24.872 False
154.070, 129.489, 5.790, 24.905 False
153.878, 129.489, 5.769, 24.938 False
153.687, 129.489, 5.743, 24.971 False
153.496, 129.489, 5.712, 25.004 False
153.307, 129.489, 5.679, 25.037 False
153.119, 129.489, 5.644, 25.070 False
152.932, 129.489, 5.609, 25.103 False
152.746, 129.489, 5.576, 25.136 False
152.562, 129.489, 5.546, 25.169 False
152.378, 129.489, 5.522, 25.202 False
152.194, 129.489, 5.504, 25.235 False
152.011, 129.489, 5.494, 25.268 False
151.828, 129.489, 5.491, 25.301 False
151.645, 129.489, 5.496, 25.334 False
151.461, 129.489, 5.508, 25.367 False
151.277, 129.489, 5.528, 25.400 False
151.091, 129.489, 5.554, 25.433 False
150.905, 129.489, 5.585, 25.466 False
150.718, 129.489, 5.621, 25.499 False
150.529, 129.489, 5.658, 25.532 False
150.339, 129.489, 5.696, 25.565 False
150.148, 129.489, 5.733, 25.598 False
149.956, 129.489, 5.767, 25.631 False
149.763, 129.489, 5.796, 25.664 False
149.569, 129.489, 5.820, 25.697 False
149.375, 129.489, 5.837, 25.730 False
149.180, 129.489, 5.848, 25.763 False
148.985, 129.489, 5.851, 25.796 False
148.790, 129.489, 5.847, 25.829 False
148.596, 129.489, 5.836, 25.862 False
148.402, 129.489, 5.818, 25.895 False
148.209, 129.489, 5.795, 25.928 False
148.017, 129.489, 5.766, 25.961 False
147.826, 129.489, 5.733, 25.994 False
147.636, 129.489, 5.696, 26.027 False
147.448, 129.489, 5.656, 26.060 False
147.261, 129.489, 5.616, 26.093 False
147.075, 129.489, 5.577, 26.126 False
146.890, 129.489, 5.540, 26.159 False
146.707, 129.489, 5.508, 26.192 False
146.524, 129.489, 5.482, 26.225 False
146.342, 129.489, 5.462, 26.258 False
146.160, 129.489, 5.451, 26.291 False
145.978, 129.489, 5.448, 26.324 False
145.796, 129.489, 5.453, 26.357 False
145.614, 129.489, 5.467, 26.390 False
145.431, 129.489, 5.488, 26.423 False
145.247, 129.489, 5.516, 26.456 False
145.062, 129.489, 5.551, 26.489 False
144.876, 129.489, 5.589, 26.522 False
144.688, 129.489, 5.630, 26.555 False
144.499, 129.489, 5.672, 26.588 False
144.309, 129.489, 5.712, 26.621 False
144.117, 129.489, 5.749, 26.654 False
143.924, 129.489, 5.781, 26.687 False
143.731, 129.489, 5.808, 26.720 False
143.537, 129.489, 5.827, 26.753 False
143.342, 129.489, 5.840, 26.786 False
143.148, 129.489, 5.844, 26.819 False
142.953, 129.489, 5.841, 26.852 False
142.759, 129.489, 5.831, 26.885 False
142.565, 129.489, 5.814, 26.918 False
142.372, 129.489, 5.790, 26.951 False
142.181, 129.489, 5.761, 26.984 False
141.990, 129.489, 5.728, 27.017 False
141.800, 129.489, 5.692, 27.050 False
141.612, 129.490, 5.655, 27.083 False
141.424, 129.490, 5.618, 27.116 False
141.238, 129.490, 5.583, 27.149 False
141.053, 129.490, 5.551, 27.182 False
140.869, 129.490, 5.525, 27.215 False
140.686, 129.490, 5.505, 27.248 False
140.503, 129.490, 5.492, 27.281 False
140.320, 129.490, 5.487, 27.314 False
140.137, 129.490, 5.491, 27.347 False
139.953, 129.490, 5.502, 27.380 False
139.769, 129.490, 5.521, 27.413 False
139.584, 129.490, 5.547, 27.446 False
139.398, 129.490, 5.579, 27.479 False
139.211, 129.490, 5.615, 27.512 False
139.022, 129.490, 5.654, 27.545 False
138.833, 129.490, 5.694, 27.578 False
138.642, 129.490, 5.733, 27.611 False
138.449, 129.490, 5.769, 27.644 False
138.256, 129.490, 5.800, 27.677 False
138.062, 129.490, 5.826, 27.710 False
137.867, 129.490, 5.845, 27.743 False
137.672, 129.490, 5.858, 27.776 False
137.477, 129.490, 5.863, 27.809 False
137.282, 129.490, 5.860, 27.842 False
137.087, 129.490, 5.851, 27.875 False
136.893, 129.490, 5.834, 27.908 False
136.699, 129.490, 5.811, 27.941 False
136.506, 129.490, 5.783, 27.974 False
136.315, 129.490, 5.749, 28.007 False
136.125, 129.490, 5.711, 28.040 False
135.936, 129.490, 5.671, 28.073 False
135.748, 129.490, 5.630, 28.106 False
135.562, 129.490, 5.590, 28.139 False
135.377, 129.490, 5.552, 28.172 False
135.193, 129.490, 5.519, 28.205 False
135.010, 129.490, 5.491, 28.238 False
134.827, 129.490, 5.470, 28.271 False
134.645, 129.490, 5.456, 28.304 False
134.464, 129.490, 5.450, 28.337 False
134.282, 129.490, 5.451, 28.370 False
134.100, 129.490, 5.459, 28.403 False
133.917, 129.490, 5.470, 28.436 False
133.735, 129.490, 5.479, 28.469 False
133.552, 129.490, 5.484, 28.502 False
133.369, 129.490, 5.474, 28.535 False
133.187, 129.490, 5.447, 28.568 False
133.007, 129.490, 5.399, 28.601 False
132.829, 129.490, 5.335, 28.634 False
132.654, 129.490, 5.255, 28.667 False
132.482, 129.490, 5.162, 28.700 False
132.313, 129.490, 5.057, 28.733 False
132.148, 129.490, 4.932, 28.766 False
131.988, 129.490, 4.789, 28.799 False
131.833, 129.490, 4.642, 28.832 False
131.683, 129.490, 4.493, 28.865 False
131.537, 129.490, 4.342, 28.898 False
131.397, 129.490, 4.191, 28.931 False
131.262, 129.490, 4.041, 28.964 False
131.131, 129.490, 3.893, 28.997 False
131.006, 129.490, 3.750, 29.030 False
130.885, 129.490, 3.613, 29.063 False
130.768, 129.490, 3.480, 29.096 False
130.655, 129.490, 3.352, 29.129 False
130.547, 129.490, 3.228, 29.162 False
130.442, 129.490, 3.109, 29.195 False
130.341, 129.490, 2.995, 29.228 False
130.244, 129.490, 2.884, 29.261 False
130.151, 129.490, 2.778, 29.294 False
130.061, 129.490, 2.676, 29.327 False
129.974, 129.490, 2.577, 29.360 False
129.890, 129.490, 2.482, 29.393 False
129.809, 129.490, 2.390, 29.426 False
129.732, 129.490, 2.302, 29.459 False
129.657, 129.490, 2.218, 29.492 False
129.585, 129.490, 2.136, 29.525 False
129.515, 129.490, 2.057, 29.558 False
129.448, 129.490, 1.982, 29.591 False
129.384, 129.490, 1.909, 29.624 False
129.322, 129.490, 1.839, 29.657 False
129.262, 129.490, 1.771, 29.690 False
129.204, 129.490, 1.706, 29.723 False
129.149, 129.490, 1.644, 29.756 False
129.095, 129.490, 1.583, 29.789 False
129.044, 129.490, 1.525, 29.822 False
128.994, 129.490, 1.469, 29.855 False
128.946, 129.490, 1.416, 29.888 False
128.900, 129.490, 1.364, 29.921 False
128.856, 129.490, 1.314, 29.954 False
128.813, 129.490, 1.266, 29.987 False
128.772, 129.490, 1.219, 30.020 False
128.732, 129.490, 1.175, 30.053 False
128.694, 129.490, 1.132, 30.086 False
128.657, 129.490, 1.090, 30.119 False
128.621, 129.490, 1.050, 30.152 False
128.587, 129.490, 1.012, 30.185 False
128.554, 129.490, 0.975, 30.218 False
128.522, 129.490, 0.939, 30.251 False
128.493, 129.490, 0.873, 30.284 False
128.465, 129.490, 0.802, 30.317 False
128.441, 129.490, 0.734, 30.350 False
128.418, 129.490, 0.675, 30.383 False
128.397, 129.490, 0.627, 30.416 False
128.376, 129.490, 0.595, 30.449 False
128.356, 129.490, 0.610, 30.482 False
128.335, 129.490, 0.645, 30.515 False
128.310, 129.490, 0.728, 30.548 False
128.283, 129.490, 0.834, 30.581 False
128.249, 129.490, 1.035, 30.614 False
128.208, 129.490, 1.227, 30.647 False
128.160, 129.490, 1.432, 30.680 False
128.106, 129.490, 1.634, 30.713 False
128.045, 129.490, 1.824, 30.746 False
127.979, 129.490, 2.006, 30.779 False
127.906, 129.490, 2.184, 30.812 False
127.828, 129.490, 2.357, 30.845 False
127.744, 129.490, 2.529, 30.878 False
127.655, 129.490, 2.699, 30.911 False
127.561, 129.490, 2.867, 30.944 False
127.460, 129.490, 3.035, 30.977 False
127.355, 129.490, 3.202, 31.010 False
127.243, 129.490, 3.368, 31.043 False
127.127, 129.490, 3.533, 31.076 False
127.005, 129.490, 3.697, 31.109 False
126.877, 129.490, 3.860, 31.142 False
126.744, 129.490, 4.022, 31.175 False
126.606, 129.490, 4.183, 31.208 False
126.462, 129.490, 4.342, 31.241 False
126.314, 129.490, 4.501, 31.274 False
126.160, 129.490, 4.659, 31.307 False
126.000, 129.490, 4.815, 31.340 False
125.836, 129.490, 4.970, 31.373 False
125.666, 129.490, 5.126, 31.406 False
125.492, 129.490, 5.279, 31.439 False
125.312, 129.490, 5.431, 31.472 False
125.127, 129.490, 5.578, 31.505 False
124.938, 129.490, 5.718, 31.538 False
124.744, 129.490, 5.846, 31.571 False
124.546, 129.490, 5.962, 31.604 False
124.345, 129.490, 6.061, 31.637 False
124.142, 129.490, 6.143, 31.670 False
123.936, 129.490, 6.205, 31.703 False
123.729, 129.490, 6.247, 31.736 False
123.521, 129.490, 6.267, 31.769 False
123.313, 129.491, 6.267, 31.802 False
123.105, 129.491, 6.247, 31.835 False
122.899, 129.491, 6.212, 31.868 False
122.694, 129.491, 6.163, 31.901 False
122.492, 129.491, 6.103, 31.934 False
122.291, 129.491, 6.035, 31.967 False
122.093, 129.491, 5.960, 32.000 False
121.897, 129.491, 5.881, 32.033 False
121.704, 129.491, 5.801, 32.066 False
121.513, 129.491, 5.724, 32.099 False
121.325, 129.491, 5.649, 32.132 False
121.139, 129.491, 5.575, 32.165 False
120.956, 129.491, 5.503, 32.198 False
120.774, 129.491, 5.434, 32.231 False
120.595, 129.491, 5.371, 32.264 False
120.418, 129.491, 5.313, 32.297 False
120.242, 129.491, 5.260, 32.330 False
120.068, 129.491, 5.200, 32.363 False
119.897, 129.491, 5.134, 32.396 False
119.727, 129.491, 5.062, 32.429 False
119.561, 129.491, 4.988, 32.462 False
119.396, 129.491, 4.912, 32.495 False
119.235, 129.491, 4.831, 32.528 False
119.076, 129.491, 4.754, 32.561 False
118.920, 129.491, 4.681, 32.594 False
118.765, 129.491, 4.615, 32.627 False
118.613, 129.491, 4.554, 32.660 False
118.463, 129.491, 4.500, 32.693 False
118.314, 129.491, 4.453, 32.726 False
118.166, 129.491, 4.412, 32.759 False
118.020, 129.491, 4.378, 32.792 False
117.874, 129.491, 4.348, 32.825 False
117.730, 129.491, 4.323, 32.858 False
117.586, 129.491, 4.302, 32.891 False
117.443, 129.491, 4.283, 32.924 False
117.300, 129.491, 4.267, 32.957 False
117.158, 129.491, 4.252, 32.990 False
117.016, 129.491, 4.238, 33.023 False
116.875, 129.491, 4.224, 33.056 False
116.734, 129.491, 4.210, 33.089 False
116.594, 129.491, 4.196, 33.122 False
116.455, 129.491, 4.181, 33.155 False
116.316, 129.491, 4.165, 33.188 False
116.177, 129.491, 4.148, 33.221 False
116.039, 129.491, 4.129, 33.254 False
115.902, 129.491, 4.110, 33.287 False
115.765, 129.491, 4.090, 33.320 False
115.629, 129.491, 4.069, 33.353 False
115.495, 129.491, 4.041, 33.386 False
115.361, 129.491, 3.990, 33.419 False
115.230, 129.491, 3.919, 33.452 False
115.102, 129.491, 3.834, 33.485 False
114.977, 129.491, 3.740, 33.518 False
114.855, 129.491, 3.639, 33.551 False
114.737, 129.491, 3.534, 33.584 False
114.623, 129.491, 3.427, 33.617 False
114.512, 129.491, 3.319, 33.650 False
114.404, 129.491, 3.211, 33.683 False
114.300, 129.491, 3.104, 33.716 False
114.200, 129.491, 2.999, 33.749 False
114.103, 129.491, 2.895, 33.782 False
114.009, 129.491, 2.794, 33.815 False
113.919, 129.491, 2.695, 33.848 False
113.831, 129.491, 2.599, 33.881 False
113.747, 129.491, 2.506, 33.914 False
113.666, 129.491, 2.416, 33.947 False
113.588, 129.491, 2.328, 33.980 False
113.512, 129.491, 2.244, 34.013 False
113.439, 129.491, 2.162, 34.046 False
113.369, 129.491, 2.083, 34.079 False
113.301, 129.491, 2.007, 34.112 False
113.236, 129.491, 1.934, 34.145 False
113.174, 129.491, 1.863, 34.178 False
113.113, 129.491, 1.795, 34.211 False
113.055, 129.491, 1.729, 34.244 False
112.998, 129.491, 1.666, 34.277 False
112.944, 129.491, 1.604, 34.310 False
112.892, 129.491, 1.546, 34.343 False
112.842, 129.491, 1.489, 34.376 False
112.793, 129.491, 1.434, 34.409 False
112.747, 129.491, 1.382, 34.442 False
112.702, 129.491, 1.331, 34.475 False
112.658, 129.491, 1.282, 34.508 False
112.617, 129.491, 1.235, 34.541 False
112.577, 129.491, 1.190, 34.574 False
112.538, 129.491, 1.146, 34.607 False
112.500, 129.491, 1.104, 34.640 False
112.464, 129.491, 1.064, 34.673 False
112.430, 129.491, 1.025, 34.706 False
112.396, 129.491, 0.987, 34.739 False
112.364, 129.491, 0.951, 34.772 False
112.333, 129.491, 0.916, 34.805 False
112.303, 129.491, 0.883, 34.838 False
112.275, 129.491, 0.851, 34.871 False
112.247, 129.491, 0.819, 34.904 False
112.220, 129.491, 0.789, 34.937 False
112.195, 129.491, 0.761, 34.970 False
112.170, 129.491, 0.733, 35.003 False
112.146, 129.491, 0.706, 35.036 False
112.123, 129.491, 0.680, 35.069 False
112.101, 129.491, 0.655, 35.102 False
112.079, 129.491, 0.631, 35.135 False
112.059, 129.491, 0.608, 35.168 False
112.039, 129.491, 0.586, 35.201 False
112.020, 129.491, 0.565, 35.234 False
112.002, 129.491, 0.544, 35.267 False
111.984, 129.491, 0.524, 35.300 False
111.967, 129.491, 0.505, 35.333 False
111.950, 129.491, 0.486, 35.366 False
111.934, 129.491, 0.469, 35.399 False
111.919, 129.491, 0.452, 35.432 False
111.904, 129.491, 0.435, 35.465 False
111.890, 129.491, 0.419, 35.498 False
111.877, 129.491, 0.404, 35.531 False
111.863, 129.491, 0.389, 35.564 False
111.851, 129.491, 0.375, 35.597 False
111.839, 129.491, 0.361, 35.630 False
111.827, 129.491, 0.348, 35.663 False
111.815, 129.491, 0.335, 35.696 False
111.805, 129.491, 0.323, 35.729 False
111.794, 129.491, 0.311, 35.762 False
111.784, 129.491, 0.300, 35.795 False
111.774, 129.491, 0.289, 35.828 False
111.765, 129.491, 0.278, 35.861 False
111.756, 129.491, 0.268, 35.894 False
111.747, 129.491, 0.258, 35.927 False
111.738, 129.491, 0.249, 35.960 False
111.730, 129.491, 0.240, 35.993 False
111.723, 129.491, 0.231, 36.026 False
111.715, 129.491, 0.223, 36.059 False
111.708, 129.491, 0.214, 36.092 False
111.701, 129.491, 0.207, 36.125 False
111.694, 129.491, 0.199, 36.158 False
111.688, 129.491, 0.192, 36.191 False
111.681, 129.491, 0.185, 36.224 False
111.675, 129.491, 0.178, 36.257 False
111.669, 129.491, 0.172, 36.290 False
111.664, 129.491, 0.165, 36.323 False
111.658, 129.491, 0.159, 36.356 False
111.653, 129.491, 0.153, 36.389 False
111.648, 129.491, 0.148, 36.422 False
111.643, 129.491, 0.142, 36.455 False
111.639, 129.491, 0.137, 36.488 False
111.634, 129.491, 0.132, 36.521 False
111.630, 129.491, 0.127, 36.554 False
111.626, 129.491, 0.123, 36.587 False
111.622, 129.491, 0.118, 36.620 False
111.618, 129.491, 0.114, 36.653 False
111.614, 129.491, 0.110, 36.686 False
111.611, 129.491, 0.106, 36.719 False
111.607, 129.491, 0.102, 36.752 False
111.604, 129.491, 0.098, 36.785 False
111.601, 129.491, 0.095, 36.818 False
111.598, 129.491, 0.091, 36.851 False
111.595, 129.491, 0.088, 36.884 False
111.592, 129.491, 0.085, 36.917 False
111.589, 129.491, 0.081, 36.950 False
111.587, 129.491, 0.079, 36.983 False
111.584, 129.491, 0.076, 37.016 False
111.581, 129.491, 0.073, 37.049 False
111.579, 129.491, 0.070, 37.082 False
111.577, 129.491, 0.068, 37.115 False
111.575, 129.491, 0.065, 37.148 False
111.575, 129.491, 0.003, 37.181 False
111.575, 129.491, 0.001, 37.214 False
111.575, 129.491, 0.000, 37.247 False
111.575, 129.491, -0.000, 37.280 False
111.575, 129.491, -0.001, 37.313 False
111.575, 129.491, -0.001, 37.346 False
111.575, 129.491, -0.001, 37.379 False
111.575, 129.491, -0.001, 37.412 False
111.575, 129.491, -0.001, 37.445 False
111.575, 129.491, -0.001, 37.478 False
111.575, 129.491, -0.001, 37.511 False
111.575, 129.491, -0.001, 37.544 False
111.575, 129.491, -0.000, 37.577 False
111.575, 129.491, -0.000, 37.610 False
111.575, 129.491, -0.000, 37.643 False
111.575, 129.491, -0.000, 37.676 False
111.575, 129.491, -0.000, 37.709 False
111.575, 129.491, -0.000, 37.742 False
111.575, 129.491, -0.000, 37.775 False
111.575, 129.491, -0.000, 37.808 False
111.575, 129.491, -0.000, 37.841 False
111.575, 129.491, -0.000, 37.874 False
111.575, 129.491, -0.000, 37.907 False
111.574, 129.491, 0.014, 37.940 False
111.574, 129.491, 0.012, 37.973 False
111.574, 129.491, 0.011, 38.006 False
111.573, 129.491, 0.012, 38.039 False
111.573, 129.491, 0.017, 38.072 False
111.572, 129.491, 0.045, 38.105 False
111.567, 129.491, 0.166, 38.138 False
111.557, 129.492, 0.307, 38.171 False
111.543, 129.493, 0.419, 38.204 False
111.524, 129.494, 0.590, 38.237 False
111.497, 129.496, 0.833, 38.270 False
111.462, 129.498, 1.066, 38.303 False
111.420, 129.501, 1.264, 38.336 False
111.372, 129.504, 1.437, 38.369 False
111.320, 129.508, 1.579, 38.402 False
111.263, 129.512, 1.706, 38.435 False
111.204, 129.518, 1.808, 38.468 False
111.141, 129.523, 1.898, 38.501 False
111.077, 129.530, 1.963, 38.534 False
111.011, 129.535, 2.020, 38.567 False
110.943, 129.542, 2.055, 38.600 False
110.875, 129.548, 2.083, 38.633 False
110.806, 129.555, 2.094, 38.666 False
110.737, 129.561, 2.107, 38.699 False
110.667, 129.569, 2.109, 38.732 False
110.598, 129.576, 2.114, 38.765 False
110.529, 129.583, 2.111, 38.798 False
110.459, 129.590, 2.112, 38.831 False
110.390, 129.598, 2.106, 38.864 False
110.320, 129.606, 2.105, 38.897 False
110.251, 129.614, 2.098, 38.930 False
110.182, 129.621, 2.097, 38.963 False
110.113, 129.630, 2.090, 38.996 False
110.044, 129.637, 2.089, 39.029 False
109.976, 129.646, 2.083, 39.062 False
109.907, 129.654, 2.082, 39.095 False
109.838, 129.659, 2.083, 39.128 False
109.768, 129.663, 2.096, 39.161 False
109.698, 129.667, 2.123, 39.194 False
109.626, 129.671, 2.163, 39.227 False
109.553, 129.675, 2.212, 39.260 False
109.477, 129.680, 2.266, 39.293 False
109.400, 129.684, 2.320, 39.326 False
109.321, 129.688, 2.374, 39.359 False
109.241, 129.692, 2.424, 39.392 False
109.159, 129.696, 2.472, 39.425 False
109.076, 129.704, 2.506, 39.458 False
108.992, 129.712, 2.528, 39.491 False
108.908, 129.720, 2.534, 39.524 False
108.824, 129.728, 2.528, 39.557 False
108.741, 129.737, 2.508, 39.590 False
108.659, 129.746, 2.485, 39.623 False
108.578, 129.755, 2.453, 39.656 False
108.498, 129.764, 2.422, 39.689 False
108.419, 129.773, 2.386, 39.722 False
108.341, 129.782, 2.354, 39.755 False
108.264, 129.791, 2.320, 39.788 False
108.188, 129.800, 2.290, 39.821 False
108.113, 129.809, 2.260, 39.854 False
108.039, 129.817, 2.234, 39.887 False
107.966, 129.826, 2.210, 39.920 False
107.894, 129.835, 2.189, 39.953 False
107.822, 129.844, 2.171, 39.986 False
107.750, 129.852, 2.156, 40.019 False
107.679, 129.861, 2.142, 40.052 False
107.608, 129.869, 2.132, 40.085 False
107.538, 129.877, 2.123, 40.118 False
107.468, 129.886, 2.116, 40.151 False
107.398, 129.894, 2.111, 40.184 False
107.328, 129.902, 2.108, 40.217 False
107.258, 129.911, 2.106, 40.250 False
107.188, 129.919, 2.105, 40.283 False
107.119, 129.927, 2.104, 40.316 False
107.049, 129.935, 2.105, 40.349 False
106.979, 129.944, 2.105, 40.382 False
106.909, 129.952, 2.107, 40.415 False
106.839, 129.960, 2.108, 40.448 False
106.769, 129.968, 2.110, 40.481 False
106.699, 129.977, 2.112, 40.514 False
106.629, 129.985, 2.114, 40.547 False
106.559, 129.993, 2.116, 40.580 False
106.489, 130.001, 2.117, 40.613 False
106.419, 130.009, 2.119, 40.646 False
106.349, 130.018, 2.121, 40.679 False
106.278, 130.025, 2.122, 40.712 False
106.208, 130.033, 2.124, 40.745 False
106.137, 130.041, 2.125, 40.778 False
106.067, 130.049, 2.126, 40.811 False
105.996, 130.056, 2.127, 40.844 False
105.926, 130.064, 2.128, 40.877 False
105.855, 130.071, 2.129, 40.910 False
105.785, 130.078, 2.130, 40.943 False
105.714, 130.085, 2.131, 40.976 False
105.643, 130.092, 2.132, 41.009 False
105.572, 130.099, 2.133, 41.042 False
105.501, 130.106, 2.134, 41.075 False
105.431, 130.112, 2.134, 41.108 False
105.360, 130.119, 2.136, 41.141 False
105.289, 130.124, 2.136, 41.174 False
105.218, 130.131, 2.137, 41.207 False
105.147, 130.136, 2.137, 41.240 False
105.076, 130.142, 2.139, 41.273 False
105.004, 130.147, 2.139, 41.306 False
104.933, 130.152, 2.141, 41.339 False
104.862, 130.157, 2.141, 41.372 False
104.791, 130.162, 2.143, 41.405 False
104.719, 130.167, 2.143, 41.438 False
104.648, 130.172, 2.145, 41.471 False
104.577, 130.176, 2.145, 41.504 False
104.505, 130.180, 2.147, 41.537 False
104.434, 130.184, 2.146, 41.570 False
104.362, 130.188, 2.149, 41.603 False
104.291, 130.191, 2.148, 41.636 False
104.219, 130.195, 2.151, 41.669 False
104.147, 130.198, 2.150, 41.702 False
104.076, 130.201, 2.153, 41.735 False
104.004, 130.204, 2.152, 41.768 False
103.932, 130.207, 2.155, 41.801 False
103.860, 130.209, 2.154, 41.834 False
103.789, 130.212, 2.157, 41.867 False
103.717, 130.214, 2.156, 41.900 False
103.645, 130.216, 2.159, 41.933 False
103.573, 130.218, 2.158, 41.966 False
103.501, 130.220, 2.161, 41.999 False
103.429, 130.221, 2.159, 42.032 False
103.357, 130.222, 2.162, 42.065 False
103.284, 130.223, 2.161, 42.098 False
103.212, 130.224, 2.164, 42.131 False
103.140, 130.224, 2.162, 42.164 False
103.068, 130.224, 2.166, 42.197 False
102.996, 130.224, 2.164, 42.230 False
102.923, 130.224, 2.167, 42.263 False
102.851, 130.222, 2.165, 42.296 False
102.779, 130.222, 2.169, 42.329 False
102.706, 130.220, 2.167, 42.362 False
102.634, 130.219, 2.171, 42.395 False
102.562, 130.217, 2.169, 42.428 False
102.489, 130.215, 2.173, 42.461 False
102.417, 130.212, 2.171, 42.494 False
102.344, 130.210, 2.175, 42.527 False
102.272, 130.207, 2.172, 42.560 False
102.199, 130.204, 2.177, 42.593 False
102.127, 130.201, 2.177, 42.626 False
102.054, 130.199, 2.181, 42.659 False
101.981, 130.195, 2.179, 42.692 False
101.909, 130.192, 2.183, 42.725 False
101.836, 130.188, 2.181, 42.758 False
101.763, 130.185, 2.184, 42.791 False
101.690, 130.180, 2.182, 42.824 False
101.618, 130.176, 2.186, 42.857 False
101.545, 130.171, 2.183, 42.890 False
101.472, 130.167, 2.187, 42.923 False
101.399, 130.161, 2.184, 42.956 False
101.327, 130.156, 2.188, 42.989 False
101.254, 130.150, 2.186, 43.022 False
101.181, 130.144, 2.190, 43.055 False
101.108, 130.137, 2.187, 43.088 False
101.035, 130.131, 2.191, 43.121 False
100.963, 130.124, 2.188, 43.154 False
100.890, 130.117, 2.193, 43.187 False
100.817, 130.109, 2.190, 43.220 False
100.744, 130.102, 2.195, 43.253 False
100.672, 130.093, 2.191, 43.286 False
100.599, 130.085, 2.196, 43.319 False
100.526, 130.075, 2.190, 43.352 False
100.454, 130.065, 2.193, 43.385 False
100.381, 130.053, 2.187, 43.418 False
100.309, 130.043, 2.195, 43.451 False
100.237, 130.031, 2.189, 43.484 False
100.164, 130.019, 2.197, 43.517 False
100.092, 130.006, 2.190, 43.550 False
100.020, 129.993, 2.198, 43.583 False
99.947, 129.980, 2.199, 43.616 False
99.874, 129.969, 2.206, 43.649 False
99.802, 129.956, 2.203, 43.682 False
99.729, 129.943, 2.209, 43.715 False
99.657, 129.929, 2.204, 43.748 False
99.584, 129.916, 2.210, 43.781 False
99.512, 129.902, 2.205, 43.814 False
99.439, 129.888, 2.212, 43.847 False
99.367, 129.872, 2.206, 43.880 False
99.295, 129.858, 2.213, 43.913 False
